timebase,lv_dab.i_out,lv_dab.i_in,lv_dab.v_out,mv_dab.v_out,mv_dab.i_in
0.02176,0,20.5991,32.3144,246.077,105.296
0.0218,0,20.5049,32.134,246.108,105.274
0.02184,0,20.3919,31.9614,246.138,105.25
0.02188,0,20.2547,31.9215,246.167,105.224
0.02192,0,20.1191,31.9135,246.195,105.195
0.02196,0,20.0095,31.855,246.223,105.165
0.022,0,19.9213,31.8211,246.251,105.133
0.02204,0,19.8392,31.6203,246.276,105.1
0.02208,0,19.7318,31.5931,246.3,105.065
0.02212,0,19.6088,31.5655,246.322,105.028
0.02216,0,19.4924,31.4539,246.343,104.991
0.0222,0,19.3837,31.3429,246.364,104.952
0.02224,0,19.2739,31.3174,246.382,104.912
0.02228,0,19.1674,30.993,246.399,104.871
0.02232,0,19.0334,30.8155,246.415,104.829
0.02236,0,18.8738,30.675,246.429,104.786
0.0224,0,18.713,30.7158,246.443,104.743
0.02244,0,18.5911,30.3618,246.456,104.699
0.02248,0,18.4712,30.3132,246.468,104.654
0.02252,0,18.3487,30.1675,246.479,104.608
0.02256,0,18.2229,29.8258,246.488,104.562
0.0226,0,18.0714,29.9233,246.496,104.516
0.02264,0,17.9391,29.6725,246.503,104.469
0.02268,0,17.8198,29.4803,246.509,104.422
0.02272,0,17.6972,29.3258,246.514,104.375
0.02276,0,17.5676,29.1674,246.518,104.328
0.0228,0,17.4356,28.9883,246.52,104.281
0.02284,0,17.3047,29.0746,246.522,104.234
0.02288,0,17.2079,28.8127,246.522,104.186
0.02292,0,17.1172,28.5934,246.522,104.139
0.02296,0,17.004,28.5785,246.52,104.093
0.023,0,16.8886,28.4198,246.516,104.046
0.02304,0,16.7796,28.0228,246.511,104.001
0.02308,0,16.6461,28.1241,246.506,103.956
0.02312,0,16.5301,27.6991,246.499,103.911
0.02316,0,16.4066,27.5726,246.492,103.866
0.0232,0,16.2803,27.2637,246.484,103.823
0.02324,0,16.144,27.1078,246.476,103.78
0.02328,0,16.0122,26.8274,246.468,103.738
0.02332,0,15.8823,26.7802,246.459,103.697
0.02336,0,15.7763,26.633,246.45,103.656
0.0234,0,15.6929,26.453,246.441,103.616
0.02344,0,15.6131,26.4155,246.431,103.577
0.02348,0,15.5399,26.1095,246.42,103.538
0.02352,0,15.4479,26.0738,246.408,103.501
0.02356,0,15.3554,25.8669,246.395,103.464
0.0236,0,15.2649,25.7593,246.381,103.429
0.02364,0,15.1837,25.6615,246.368,103.394
0.02368,0,15.1161,25.3162,246.354,103.361
0.02372,0,15.0287,25.3388,246.34,103.329
0.02376,0,14.9472,24.9074,246.325,103.298
0.0238,0,14.8444,24.8973,246.31,103.268
0.02384,0,14.7503,24.8668,246.295,103.239
0.02388,0,14.6925,24.7718,246.28,103.21
0.02392,0,14.6628,24.7068,246.266,103.183
0.02396,0,14.6418,24.5434,246.25,103.157
0.024,0,14.6031,24.4957,246.234,103.133
0.02404,0,14.5535,24.3853,246.217,103.109
0.02408,0,14.5026,24.2039,246.2,103.086
0.02412,0,14.4469,24.0964,246.182,103.064
0.02416,0,14.3918,23.8583,246.165,103.044
0.0242,0,14.327,23.6119,246.148,103.026
0.02424,0,14.2456,23.5484,246.132,103.008
0.02428,0,14.1738,23.465,246.116,102.992
0.02432,0,14.1297,23.3394,246.101,102.977
0.02436,0,14.1038,23.2129,246.086,102.963
0.0244,0,14.0785,23.1774,246.072,102.95
0.02444,0,14.0552,23.0196,246.057,102.937
0.02448,0,14.0249,22.9103,246.042,102.926
0.02452,0,13.9889,22.8501,246.028,102.915
0.02456,0,13.9589,22.7189,246.014,102.905
0.0246,0,13.9331,22.7099,246,102.897
0.02464,0,13.9207,22.8138,245.987,102.889
0.02468,0,13.9407,22.7475,245.974,102.883
0.02472,0,13.9723,22.7533,245.961,102.877
0.02476,0,13.9993,22.7059,245.947,102.872
0.0248,0,14.0118,22.7333,245.933,102.867
0.02484,0,14.0213,22.7975,245.918,102.864
0.02488,0,14.046,22.7904,245.904,102.862
0.02492,0,14.0815,22.6765,245.89,102.86
0.02496,0,14.1017,22.6938,245.876,102.86
0.025,0,14.1109,22.7425,245.861,102.861
0.02504,0,14.1288,22.663,245.847,102.863
0.02508,0,14.1492,22.5644,245.834,102.865
0.02512,0,14.1575,22.5639,245.821,102.869
0.02516,0,14.1625,22.5442,245.807,102.872
0.0252,0,14.1741,22.3456,245.795,102.877
0.02524,0,14.1711,22.4336,245.784,102.883
0.02528,0,14.1771,22.5976,245.773,102.889
0.02532,0,14.225,22.474,245.762,102.897
0.02536,0,14.2803,22.5196,245.753,102.905
0.0254,0,14.3261,22.7373,245.743,102.913
0.02544,0,14.388,22.7142,245.733,102.922
0.02548,0,14.4535,22.6929,245.723,102.931
0.02552,0,14.5027,22.857,245.713,102.942
0.02556,0,14.5555,22.7508,245.703,102.952
0.0256,0,14.5962,22.7932,245.693,102.963
0.02564,0,14.6294,22.8688,245.683,102.976
0.02568,0,14.6715,23.0488,245.674,102.988
0.02572,0,14.7447,23.0667,245.666,103.001
0.02576,0,14.8287,23.1677,245.658,103.015
0.0258,0,14.9091,23.3653,245.649,103.029
0.02584,0,14.9958,23.3649,245.641,103.044
0.02588,0,15.0725,23.5192,245.632,103.058
0.02592,0,15.1468,23.3404,245.623,103.074
0.02596,0,15.1858,23.4147,245.614,103.09
0.026,0,15.2071,23.6702,245.605,103.107
0.02604,0,15.2653,23.743,245.597,103.125
0.02608,0,15.36,23.6627,245.591,103.142
0.02612,0,15.4398,23.8336,245.585,103.16
0.02616,0,15.506,23.9644,245.578,103.179
0.0262,0,15.5756,23.8827,245.571,103.198
0.02624,0,15.6295,24.0859,245.565,103.217
0.02628,0,15.6915,24.0949,245.559,103.236
0.02632,0,15.7572,24.2485,245.554,103.256
0.02636,0,15.8338,24.3273,245.55,103.276
0.0264,0,15.9145,24.5442,245.545,103.296
0.02644,0,16.0099,24.5318,245.541,103.316
0.02648,0,16.0934,24.6531,245.537,103.337
0.02652,0,16.1636,24.6876,245.532,103.358
0.02656,0,16.2201,24.7423,245.528,103.38
0.0266,0,16.2698,24.7667,245.524,103.401
0.02664,0,16.3158,25.0739,245.521,103.422
0.02668,0,16.3981,24.9562,245.519,103.444
0.02672,0,16.4769,25.1898,245.518,103.465
0.02676,0,16.5571,25.3282,245.516,103.487
0.0268,0,16.643,25.3722,245.515,103.509
0.02684,0,16.7205,25.6479,245.513,103.53
0.02688,0,16.8113,25.6225,245.512,103.552
0.02692,0,16.8915,26.0001,245.511,103.573
0.02696,0,16.9932,26.1233,245.509,103.595
0.027,0,17.1074,26.0953,245.508,103.616
0.02704,0,17.1915,26.0623,245.507,103.638
0.02708,0,17.2252,26.2672,245.505,103.66
0.02712,0,17.2548,26.4569,245.503,103.682
0.02716,0,17.3208,26.5239,245.503,103.704
0.0272,0,17.4102,26.6569,245.504,103.726
0.02724,0,17.5013,26.7204,245.505,103.748
0.02728,0,17.5731,26.9327,245.505,103.769
0.02732,0,17.6421,26.7843,245.505,103.79
0.02736,0,17.679,26.8806,245.506,103.811
0.0274,0,17.6987,26.9038,245.507,103.833
0.02744,0,17.718,27.2016,245.509,103.854
0.02748,0,17.7811,27.3294,245.512,103.875
0.02752,0,17.8797,27.4079,245.517,103.895
0.02756,0,17.9747,27.4351,245.521,103.915
0.0276,0,18.0337,27.746,245.524,103.936
0.02764,0,18.0937,27.8065,245.526,103.955
0.02768,0,18.1588,27.9164,245.53,103.974
0.02772,0,18.2233,27.8524,245.533,103.993
0.02776,0,18.2595,28.0103,245.537,104.012
0.0278,0,18.286,27.942,245.54,104.03
0.02784,0,18.2992,28.0357,245.545,104.049
0.02788,0,18.3148,28.0831,245.55,104.066
0.02792,0,18.3396,28.2878,245.556,104.083
0.02796,0,18.3909,28.3575,245.562,104.1
0.028,0,18.4534,28.2905,245.57,104.116
0.02804,0,18.4878,28.4789,245.576,104.132
0.02808,0,18.5118,28.4381,245.583,104.148
0.02812,0,18.5242,28.5971,245.59,104.162
0.02816,0,18.5471,28.5394,245.597,104.177
0.0282,0,18.5657,28.6832,245.605,104.191
0.02824,0,18.5893,28.5545,245.613,104.204
0.02828,0,18.5926,28.519,245.622,104.216
0.02832,0,18.5713,28.7388,245.63,104.228
0.02836,0,18.5714,28.8479,245.64,104.239
0.0284,0,18.608,28.8818,245.65,104.25
0.02844,0,18.6548,28.796,245.661,104.26
0.02848,0,18.6686,28.8233,245.67,104.269
0.02852,0,18.6508,29.0813,245.679,104.278
0.02856,0,18.6552,28.9243,245.689,104.286
0.0286,0,18.6604,29.1357,245.699,104.294
0.02864,0,18.68,29.2802,245.709,104.3
0.02868,0,18.7184,29.1099,245.72,104.305
0.02872,0,18.7273,28.9841,245.729,104.311
0.02876,0,18.6834,29.3158,245.738,104.315
0.0288,0,18.6605,29.2307,245.747,104.319
0.02884,0,18.6611,29.3144,245.758,104.322
0.02888,0,18.676,29.1027,245.768,104.324
0.02892,0,18.6567,29.2498,245.778,104.327
0.02896,0,18.6258,29.3657,245.787,104.328
0.029,0,18.6154,29.2921,245.797,104.329
0.02904,0,18.611,29.5158,245.807,104.329
0.02908,0,18.6269,29.4442,245.817,104.328
0.02912,0,18.6353,29.6687,245.826,104.327
0.02916,0,18.6496,29.3738,245.835,104.324
0.0292,0,18.6214,29.504,245.843,104.322
0.02924,0,18.5759,29.4008,245.85,104.319
0.02928,0,18.5245,29.4761,245.858,104.315
0.02932,0,18.4912,29.5035,245.866,104.312
0.02936,0,18.4788,29.5486,245.875,104.308
0.0294,0,18.4778,29.4887,245.883,104.303
0.02944,0,18.4629,29.3091,245.891,104.298
0.02948,0,18.4076,29.2429,245.898,104.291
0.02952,0,18.3268,29.1898,245.905,104.285
0.02956,0,18.2495,29.0785,245.912,104.278
0.0296,0,18.1848,29.1131,245.921,104.271
0.02964,0,18.1437,29.0349,245.93,104.263
0.02968,0,18.1116,29.1813,245.939,104.255
0.02972,0,18.0986,29.0657,245.948,104.246
0.02976,0,18.0781,29.1165,245.956,104.236
0.0298,0,18.0499,28.9701,245.963,104.226
0.02984,0,18,28.9663,245.97,104.216
0.02988,0,17.9417,28.7769,245.976,104.204
0.02992,0,17.87,28.956,245.983,104.193
0.02996,0,17.826,28.9149,245.989,104.182
0.03,0,17.8075,28.7557,245.996,104.17
0.03004,0,17.7757,28.7096,246.003,104.157
0.03008,0,17.7213,28.4937,246.008,104.144
0.03012,0,17.6359,28.315,246.013,104.131
0.03016,0,17.53,28.2707,246.018,104.117
0.0302,0,17.4374,28.2825,246.024,104.103
0.03024,0,17.3835,28.1245,246.031,104.09
0.03028,0,17.3434,28.0043,246.038,104.075
0.03032,0,17.291,27.8783,246.045,104.06
0.03036,0,17.218,27.8754,246.05,104.045
0.0304,0,17.1483,27.5772,246.056,104.029
0.03044,0,17.0644,27.7601,246.061,104.013
0.03048,0,17.0095,27.7542,246.067,103.997
0.03052,0,16.9903,27.6699,246.073,103.98
0.03056,0,16.9762,27.5143,246.078,103.963
0.0306,0,16.9319,27.3059,246.082,103.946
0.03064,0,16.8446,27.2034,246.084,103.929
0.03068,0,16.7413,27.1261,246.087,103.911
0.03072,0,16.6552,27.0402,246.09,103.893
0.03076,0,16.5963,26.9983,246.094,103.876
0.0308,0,16.5587,26.7166,246.098,103.858
0.03084,0,16.4992,26.8439,246.101,103.84
0.03088,0,16.4446,26.59,246.103,103.822
0.03092,0,16.3809,26.6544,246.105,103.804
0.03096,0,16.3299,26.6557,246.107,103.785
0.031,0,16.302,26.4183,246.109,103.767
0.03104,0,16.2609,26.4152,246.11,103.748
0.03108,0,16.209,26.2529,246.11,103.73
0.03112,0,16.1447,25.9626,246.11,103.711
0.03116,0,16.0527,25.8782,246.109,103.693
0.0312,0,15.9573,25.7386,246.108,103.674
0.03124,0,15.8759,25.7321,246.109,103.656
0.03128,0,15.8268,25.7833,246.109,103.638
0.03132,0,15.8156,25.7558,246.11,103.621
0.03136,0,15.8195,25.7713,246.11,103.603
0.0314,0,15.8198,25.7276,246.108,103.585
0.03144,0,15.8041,25.6858,246.105,103.567
0.03148,0,15.7737,25.6038,246.101,103.549
0.03152,0,15.7332,25.4987,246.096,103.531
0.03156,0,15.6858,25.3892,246.091,103.515
0.0316,0,15.6348,25.5667,246.086,103.499
0.03164,0,15.6193,25.4336,246.081,103.483
0.03168,0,15.6183,25.3859,246.076,103.468
0.03172,0,15.6086,25.1129,246.07,103.453
0.03176,0,15.5554,25.1957,246.063,103.439
0.0318,0,15.4982,25.1435,246.056,103.425
0.03184,0,15.4624,25.0301,246.049,103.411
0.03188,0,15.4398,25.0687,246.043,103.398
0.03192,0,15.4319,25.2925,246.036,103.386
0.03196,0,15.4625,25.2745,246.029,103.374
0.032,0,15.5062,25.1968,246.021,103.363
0.03204,0,15.5238,25.0447,246.012,103.351
0.03208,0,15.4934,24.8768,246.001,103.341
0.03212,0,15.4237,25.0192,245.991,103.332
0.03216,0,15.3809,24.8975,245.981,103.323
0.0322,0,15.37,24.8128,245.972,103.316
0.03224,0,15.3681,24.8715,245.964,103.308
0.03228,0,15.3734,24.8888,245.955,103.301
0.03232,0,15.3853,24.6327,245.946,103.295
0.03236,0,15.3653,24.4842,245.937,103.289
0.0324,0,15.3089,24.3018,245.927,103.285
0.03244,0,15.2322,24.5045,245.918,103.28
0.03248,0,15.2055,24.4292,245.911,103.277
0.03252,0,15.2254,24.5314,245.905,103.273
0.03256,0,15.2749,24.6615,245.899,103.27
0.0326,0,15.3374,24.5164,245.892,103.268
0.03264,0,15.3668,24.6385,245.883,103.266
0.03268,0,15.3774,24.6146,245.874,103.264
0.03272,0,15.3825,24.6296,245.865,103.263
0.03276,0,15.3933,24.641,245.856,103.262
0.0328,0,15.4124,24.6098,245.848,103.263
0.03284,0,15.4304,24.7626,245.839,103.264
0.03288,0,15.4641,24.7285,245.831,103.265
0.03292,0,15.5001,24.7445,245.822,103.268
0.03296,0,15.5283,24.5769,245.813,103.271
0.033,0,15.5244,24.3251,245.804,103.273
0.03304,0,15.4723,24.3829,245.795,103.277
0.03308,0,15.4232,24.4364,245.788,103.281
0.03312,0,15.4201,24.6058,245.782,103.286
0.03316,0,15.4794,24.5935,245.777,103.292
0.0332,0,15.5572,24.6913,245.773,103.297
0.03324,0,15.6236,24.6699,245.767,103.303
0.03328,0,15.659,24.6911,245.76,103.309
0.03332,0,15.6719,24.7428,245.753,103.315
0.03336,0,15.6857,24.8253,245.746,103.321
0.0334,0,15.72,24.8153,245.74,103.328
0.03344,0,15.7627,24.7716,245.735,103.336
0.03348,0,15.7922,24.8837,245.729,103.344
0.03352,0,15.8206,24.7227,245.724,103.352
0.03356,0,15.8287,24.8459,245.718,103.361
0.0336,0,15.8413,24.9242,245.713,103.37
0.03364,0,15.8767,24.7922,245.709,103.38
0.03368,0,15.9052,24.9803,245.705,103.389
0.03372,0,15.9431,24.9708,245.702,103.399
0.03376,0,15.9841,24.9848,245.698,103.408
0.0338,0,16.0194,24.9626,245.695,103.418
0.03384,0,16.0411,25.078,245.691,103.428
0.03388,0,16.0689,25.36,245.688,103.438
0.03392,0,16.1405,25.3469,245.686,103.449
0.03396,0,16.2253,25.3159,245.684,103.46
0.034,0,16.2802,25.4969,245.68,103.471
0.03404,0,16.3215,25.3255,245.676,103.482
0.03408,0,16.3319,25.4279,245.673,103.493
0.03412,0,16.3385,25.4778,245.669,103.504
0.03416,0,16.3623,25.2754,245.667,103.515
0.0342,0,16.371,25.4921,245.666,103.527
0.03424,0,16.3942,25.3446,245.664,103.538
0.03428,0,16.4126,25.5138,245.664,103.55
0.03432,0,16.4441,25.5247,245.664,103.562
0.03436,0,16.4846,25.4383,245.664,103.574
0.0344,0,16.5085,25.5144,245.665,103.586
0.03444,0,16.5246,25.3999,245.665,103.598
0.03448,0,16.5248,25.5337,245.666,103.609
0.03452,0,16.5379,25.5389,245.667,103.62
0.03456,0,16.5675,25.6748,245.67,103.631
0.0346,0,16.6183,25.4726,245.672,103.641
0.03464,0,16.6417,25.6032,245.675,103.652
0.03468,0,16.6518,25.6691,245.677,103.663
0.03472,0,16.6711,25.5688,245.68,103.673
0.03476,0,16.6857,25.6614,245.683,103.683
0.0348,0,16.7052,25.9546,245.686,103.693
0.03484,0,16.7669,25.812,245.69,103.702
0.03488,0,16.8242,26.0058,245.694,103.711
0.03492,0,16.8753,25.9531,245.696,103.72
0.03496,0,16.9043,26.1747,245.699,103.729
0.035,0,16.9414,26.1491,245.701,103.737
0.03504,0,16.9795,26.2601,245.703,103.746
0.03508,0,17.0204,26.2908,245.705,103.754
0.03512,0,17.0576,26.6253,245.707,103.762
0.03516,0,17.1259,26.5544,245.709,103.77
0.0352,0,17.1904,26.4543,245.71,103.777
0.03524,0,17.21,26.5698,245.711,103.785
0.03528,0,17.2082,26.6389,245.711,103.793
0.03532,0,17.2165,26.7124,245.711,103.801
0.03536,0,17.2476,26.7067,245.713,103.808
0.0354,0,17.2837,26.7809,245.715,103.816
0.03544,0,17.3162,26.8614,245.716,103.824
0.03548,0,17.3471,26.9853,245.717,103.831
0.03552,0,17.3856,27.1279,245.718,103.838
0.03556,0,17.4386,27.2826,245.719,103.845
0.0356,0,17.5048,27.2708,245.72,103.852
0.03564,0,17.5548,27.4464,245.72,103.859
0.03568,0,17.5962,27.3565,245.719,103.866
0.03572,0,17.6123,27.3187,245.718,103.873
0.03576,0,17.6018,27.2647,245.717,103.88
0.0358,0,17.5757,27.3829,245.717,103.887
0.03584,0,17.5704,27.1371,245.717,103.895
0.03588,0,17.5555,27.2038,245.719,103.903
0.03592,0,17.54,27.2439,245.721,103.91
0.03596,0,17.5385,27.4283,245.724,103.917
0.036,0,17.5727,27.4885,245.727,103.923
0.03604,0,17.627,27.4668,245.731,103.929
0.03608,0,17.6648,27.3574,245.733,103.935
0.03612,0,17.6574,27.4881,245.735,103.941
0.03616,0,17.6404,27.5349,245.737,103.946
0.0362,0,17.6414,27.3163,245.74,103.952
0.03624,0,17.629,27.4413,245.743,103.958
0.03628,0,17.6196,27.4693,245.747,103.963
0.03632,0,17.6231,27.4553,245.751,103.967
0.03636,0,17.6317,27.4989,245.755,103.971
0.0364,0,17.6417,27.439,245.759,103.975
0.03644,0,17.639,27.5665,245.764,103.98
0.03648,0,17.6429,27.5529,245.768,103.983
0.03652,0,17.6513,27.5212,245.772,103.986
0.03656,0,17.6523,27.6644,245.777,103.989
0.0366,0,17.6628,27.5506,245.781,103.991
0.03664,0,17.663,27.6251,245.785,103.994
0.03668,0,17.6596,27.6475,245.789,103.997
0.03672,0,17.6592,27.6374,245.793,103.998
0.03676,0,17.6584,27.75,245.797,104
0.0368,0,17.6687,27.7673,245.802,104.001
0.03684,0,17.6844,27.6881,245.806,104.002
0.03688,0,17.6824,27.7523,245.809,104.003
0.03692,0,17.6717,27.7801,245.813,104.003
0.03696,0,17.6644,27.6925,245.816,104.004
0.037,0,17.6503,27.5696,245.82,104.004
0.03704,0,17.6154,27.8143,245.824,104.003
0.03708,0,17.6069,27.8073,245.827,104.003
0.03712,0,17.6239,27.8223,245.832,104.002
0.03716,0,17.6448,27.8221,245.836,104.001
0.0372,0,17.6508,27.8175,245.839,104
0.03724,0,17.6389,27.7105,245.842,103.999
0.03728,0,17.6049,27.7998,245.845,103.997
0.03732,0,17.5782,27.774,245.848,103.995
0.03736,0,17.5658,27.6146,245.851,103.992
0.0374,0,17.5413,27.6951,245.855,103.99
0.03744,0,17.5176,27.6182,245.858,103.988
0.03748,0,17.4934,27.5825,245.862,103.986
0.03752,0,17.4675,27.4601,245.865,103.983
0.03756,0,17.4295,27.4999,245.869,103.979
0.0376,0,17.3965,27.477,245.873,103.976
0.03764,0,17.3755,27.3016,245.878,103.973
0.03768,0,17.3423,27.3123,245.882,103.969
0.03772,0,17.3043,27.2825,245.886,103.965
0.03776,0,17.2714,27.4121,245.891,103.96
0.0378,0,17.2676,27.3741,245.896,103.955
0.03784,0,17.2768,27.2335,245.9,103.95
0.03788,0,17.2618,27.2895,245.904,103.945
0.03792,0,17.2326,27.3899,245.908,103.939
0.03796,0,17.2194,27.2091,245.911,103.934
0.038,0,17.1998,27.212,245.914,103.927
0.03804,0,17.1723,27.1938,245.917,103.921
0.03808,0,17.1439,27.0328,245.92,103.915
0.03812,0,17.1021,26.9766,245.923,103.908
0.03816,0,17.0523,27.1078,245.926,103.902
0.0382,0,17.0301,27.1582,245.929,103.895
0.03824,0,17.0413,26.9684,245.933,103.888
0.03828,0,17.0374,26.8298,245.936,103.88
0.03832,0,16.9913,26.8049,245.937,103.873
0.03836,0,16.9268,26.8184,245.939,103.865
0.0384,0,16.8805,26.7198,245.941,103.858
0.03844,0,16.8518,26.7305,245.944,103.85
0.03848,0,16.8378,26.7501,245.947,103.842
0.03852,0,16.8334,26.7021,245.95,103.834
0.03856,0,16.8239,26.5688,245.952,103.827
0.0386,0,16.7904,26.5889,245.953,103.818
0.03864,0,16.7506,26.3014,245.954,103.809
0.03868,0,16.6865,26.2808,245.955,103.801
0.03872,0,16.62,26.3254,245.956,103.792
0.03876,0,16.5839,26.3266,245.959,103.784
0.0388,0,16.5806,26.3068,245.961,103.775
0.03884,0,16.588,26.4299,245.964,103.767
0.03888,0,16.6049,26.2051,245.965,103.758
0.03892,0,16.5893,26.1956,245.965,103.749
0.03896,0,16.5472,26.3169,245.964,103.74
0.039,0,16.5223,26.0951,245.964,103.731
0.03904,0,16.4956,26.1556,245.964,103.722
0.03908,0,16.4752,26.1128,245.963,103.714
0.03912,0,16.46,26.1616,245.963,103.705
0.03916,0,16.4559,26.1614,245.962,103.697
0.0392,0,16.4583,26.2049,245.961,103.688
0.03924,0,16.4652,26.2464,245.959,103.68
0.03928,0,16.4752,26.2833,245.957,103.672
0.03932,0,16.4865,26.1632,245.954,103.664
0.03936,0,16.4772,26.3348,245.95,103.657
0.0394,0,16.4756,26.3208,245.946,103.649
0.03944,0,16.4842,26.1756,245.941,103.642
0.03948,0,16.4752,26.2049,245.937,103.635
0.03952,0,16.455,26.2243,245.932,103.628
0.03956,0,16.4406,26.367,245.927,103.623
0.0396,0,16.4567,26.1338,245.922,103.618
0.03964,0,16.4583,26.1686,245.917,103.612
0.03968,0,16.4424,26.4276,245.912,103.607
0.03972,0,16.4571,26.2471,245.906,103.603
0.03976,0,16.4729,26.4285,245.901,103.599
0.0398,0,16.4972,26.2332,245.895,103.595
0.03984,0,16.4959,26.1992,245.889,103.591
0.03988,0,16.4684,26.1169,245.882,103.589
0.03992,0,16.428,26.1487,245.875,103.586
0.03996,0,16.4036,26.0495,245.87,103.584
0.04,0,16.3912,26.1476,245.865,103.583
0.04004,0,16.3998,26.1706,245.861,103.581
0.04008,0,16.4225,26.2734,245.857,103.58
0.04012,0,16.4568,26.1175,245.852,103.579
0.04016,0,16.4659,26.148,245.847,103.579
0.0402,0,16.4544,26.163,245.841,103.579
0.04024,0,16.4427,26.0391,245.836,103.579
0.04028,0,16.4262,25.9965,245.831,103.58
0.04032,0,16.4069,26.0089,245.827,103.58
0.04036,0,16.3966,26.1197,245.823,103.581
0.0404,0,16.4133,26.1256,245.82,103.583
0.04044,0,16.4453,26.0507,245.817,103.585
0.04048,0,16.4623,25.9279,245.814,103.586
0.04052,0,16.4437,26.0152,245.81,103.588
0.04056,0,16.4222,26.0775,245.806,103.59
0.0406,0,16.4273,25.9983,245.804,103.593
0.04064,0,16.4426,25.9279,245.802,103.595
0.04068,0,16.445,26.0419,245.799,103.598
0.04072,0,16.4511,26.016,245.797,103.601
0.04076,0,16.4613,26.0491,245.795,103.603
0.0408,0,16.4761,25.9397,245.793,103.606
0.04084,0,16.4763,25.9538,245.791,103.609
0.04088,0,16.4678,25.874,245.789,103.613
0.04092,0,16.4521,26.0028,245.788,103.616
0.04096,0,16.4574,25.8107,245.787,103.62
0.041,0,16.4562,26.0047,245.787,103.623
0.04104,0,16.471,25.9515,245.787,103.626
0.04108,0,16.4911,25.8078,245.786,103.629
0.04112,0,16.4866,25.9508,245.786,103.633
0.04116,0,16.4842,25.8324,245.786,103.636
0.0412,0,16.4791,25.7285,245.786,103.639
0.04124,0,16.4605,25.6172,245.786,103.643
0.04128,0,16.4258,25.8334,245.787,103.646
0.04132,0,16.4248,25.9159,245.788,103.649
0.04136,0,16.4681,25.9304,245.791,103.652
0.0414,0,16.5236,25.878,245.793,103.655
0.04144,0,16.5523,25.9608,245.794,103.658
0.04148,0,16.5602,25.9729,245.794,103.661
0.04152,0,16.5628,25.9093,245.794,103.663
0.04156,0,16.5593,25.9818,245.794,103.665
0.0416,0,16.5651,25.8894,245.794,103.668
0.04164,0,16.5673,25.8951,245.795,103.671
0.04168,0,16.5653,26.2035,245.796,103.674
0.04172,0,16.6044,25.9581,245.797,103.676
0.04176,0,16.633,26.1527,245.798,103.678
0.0418,0,16.6579,26.2435,245.798,103.68
0.04184,0,16.6897,26.3297,245.798,103.683
0.04188,0,16.7303,26.4662,245.797,103.686
0.04192,0,16.7815,26.3245,245.796,103.688
0.04196,0,16.8043,26.4602,245.795,103.69
0.042,0,16.8134,26.4028,245.793,103.692
0.04204,0,16.8128,26.3693,245.791,103.696
0.04208,0,16.8052,26.3119,245.789,103.699
0.04212,0,16.7917,26.4038,245.788,103.702
0.04216,0,16.7929,26.4594,245.787,103.704
0.0422,0,16.8158,26.5273,245.787,103.708
0.04224,0,16.8532,26.6266,245.786,103.711
0.04228,0,16.897,26.5129,245.786,103.714
0.04232,0,16.9138,26.422,245.784,103.717
0.04236,0,16.8919,26.5384,245.782,103.72
0.0424,0,16.8728,26.7992,245.781,103.724
0.04244,0,16.9089,26.9172,245.78,103.728
0.04248,0,16.9909,26.9525,245.781,103.731
0.04252,0,17.0693,26.8995,245.78,103.735
0.04256,0,17.0994,26.8624,245.777,103.738
0.0426,0,17.0814,26.8378,245.773,103.742
0.04264,0,17.0456,26.9951,245.77,103.746
0.04268,0,17.043,26.7913,245.768,103.75
0.04272,0,17.0463,26.8666,245.768,103.755
0.04276,0,17.0521,26.8077,245.767,103.759
0.0428,0,17.05,26.7619,245.766,103.763
0.04284,0,17.0368,26.8455,245.766,103.767
0.04288,0,17.0337,26.7481,245.766,103.772
0.04292,0,17.0308,26.9544,245.767,103.776
0.04296,0,17.053,27.0495,245.768,103.78
0.043,0,17.1006,27.0522,245.769,103.785
0.04304,0,17.145,26.9083,245.77,103.788
0.04308,0,17.1467,26.9757,245.77,103.792
0.04312,0,17.1255,27.0857,245.769,103.796
0.04316,0,17.1221,27.0582,245.769,103.8
0.0432,0,17.1364,27.1506,245.77,103.804
0.04324,0,17.1657,27.2273,245.771,103.808
0.04328,0,17.2015,27.0599,245.772,103.812
0.04332,0,17.2049,27.0066,245.773,103.815
