time,i_out
0.14192,77.8823620135726
0.14196,77.8823620135726
0.142,75.3994901606502
0.14204,75.3994901606502
0.14208,75.3994901606502
0.14212,75.3994901606502
0.14216,75.3994901606502
0.1422,75.3994901606502
0.14224,75.3994901606502
0.14228,75.3994901606502
0.14232,75.3994901606502
0.14236,75.3994901606502
0.1424,83.2516291579562
0.14244,83.2516291579562
0.14248,83.2516291579562
0.14252,83.2516291579562
0.14256,83.2516291579562
0.1426,83.2516291579562
0.14264,83.2516291579562
0.14268,83.2516291579562
0.14272,83.2516291579562
0.14276,83.2516291579562
0.1428,80.1167103457427
0.14284,80.1167103457427
0.14288,80.1167103457427
0.14292,80.1167103457427
0.14296,80.1167103457427
0.143,80.1167103457427
